Class name,Method name,Return type,Parameters,,
54,6.0,0.5361902647381807,7.55,67.0,"[[284, 2], [3934, 62540679], [24, 9], [5, 1], [178173, 5577], [18, 3], [65209011, 8113932], [8, 2], [43, 3], [41, 21]]"
55,6.0,0.5099019513592783,7.6,69.0,"[[415, 38126858], [735, 939747214], [18, 3], [8, 2], [3934, 62540679], [53236383, 483874], [24, 9], [41, 21], [60, 2], [5, 1]]"
56,6.0,0.606217782649107,7.55,70.0,"[[415, 38126858], [735, 939747214], [18, 3], [8, 2], [3934, 62540679], [53236383, 483874], [24, 9], [41, 21], [60, 2], [43, 3]]"
57,6.0,0.5830951894845303,7.6,71.0,"[[53236383, 483874], [3934, 62540679], [60, 2], [24, 9], [5, 1], [8, 2], [65209011, 8113932], [18, 3], [178173, 5577], [43, 3]]"
58,6.0,0.6205642593640076,7.57,73.0,"[[53236383, 483874], [3934, 62540679], [5, 1], [18, 3], [24, 9], [60, 2], [178173, 5577], [73, 9], [41, 21], [284, 2]]"
59,6.0,0.5830951894845303,7.6,74.0,"[[73, 9], [65209011, 8113932], [8, 2], [5, 1], [60, 2], [43, 3], [284, 2], [3934, 62540679], [178173, 5577], [41, 21]]"
60,6.0,0.47528938553264527,7.71,75.0,"[[73, 9], [18, 3], [8, 2], [284, 2], [65209011, 8113932], [43, 3], [53236383, 483874], [3934, 62540679], [41, 21], [24, 9]]"
61,7.0,0.44395945760846306,7.73,76.0,"[[3934, 62540679], [73, 9], [60, 2], [284, 2], [24, 9], [8, 2], [5, 1], [41, 21], [53236383, 483874], [43, 3]]"
62,6.0,0.5199999999999999,7.64,77.0,"[[24, 9], [41, 21], [73, 9], [8, 2], [53236383, 483874], [976941274, 52], [43, 3], [5, 1], [65209011, 8113932], [284, 2]]"
63,6.0,0.5141984052872982,7.66,78.0,"[[8, 2], [3934, 62540679], [24, 9], [284, 2], [43, 3], [60, 2], [53236383, 483874], [65209011, 8113932], [5, 1], [18, 3]]"
64,6.0,0.5172040216394294,7.65,79.0,"[[8, 2], [53236383, 483874], [41, 21], [73, 9], [284, 2], [43, 3], [18, 3], [3934, 62540679], [5, 1], [178173, 5577]]"
65,6.0,0.49588305072869704,7.71,80.0,"[[73, 9], [41, 21], [53236383, 483874], [178173, 5577], [735, 939747214], [43, 3], [24, 9], [8, 2], [18, 3], [65209011, 8113932]]"
66,7.0,0.458257569495584,7.7,81.0,"[[3934, 62540679], [8, 2], [5, 1], [18, 3], [65209011, 8113932], [60, 2], [43, 3], [284, 2], [41, 21], [24, 9]]"
67,6.0,0.6205642593640076,7.57,82.0,"[[60, 2], [24, 9], [284, 2], [3934, 62540679], [73, 9], [43, 3], [41, 21], [53236383, 483874], [8, 2], [65209011, 8113932]]"
68,6.0,0.5114684741017756,7.72,83.0,"[[60, 2], [735, 939747214], [24, 9], [73, 9], [3934, 62540679], [43, 3], [41, 21], [53236383, 483874], [8, 2], [65209011, 8113932]]"
69,6.0,0.42426406871192834,7.8,84.0,"[[65209011, 8113932], [53236383, 483874], [284, 2], [5, 1], [73, 9], [18, 3], [8, 2], [3934, 62540679], [43, 3], [41, 21]]"
70,6.0,0.5023942674832179,7.74,85.0,"[[3934, 62540679], [60, 2], [41, 21], [178173, 5577], [284, 2], [73, 9], [24, 9], [43, 3], [53236383, 483874], [5, 1]]"
71,6.0,0.4093897898091735,7.82,86.0,"[[284, 2], [24, 9], [41, 21], [3934, 62540679], [8, 2], [60, 2], [65209011, 8113932], [18, 3], [53236383, 483874], [73, 9]]"
72,6.0,0.4869291529575948,7.73,87.0,"[[60, 2], [53236383, 483874], [5, 1], [65209011, 8113932], [284, 2], [73, 9], [3934, 62540679], [8, 2], [24, 9], [43, 3]]"
73,6.0,0.4707440918375915,7.72,87.0,"[[5, 1], [43, 3], [3934, 62540679], [65209011, 8113932], [53236383, 483874], [60, 2], [41, 21], [8, 2], [284, 2], [73, 9]]"
74,6.0,0.4869291529575948,7.73,88.0,"[[284, 2], [60, 2], [41, 21], [65209011, 8113932], [5, 1], [24, 9], [3934, 62540679], [73, 9], [53236383, 483874], [43, 3]]"
75,6.0,0.44988887516808035,7.76,89.0,"[[53236383, 483874], [5, 1], [41, 21], [3934, 62540679], [18, 3], [73, 9], [284, 2], [43, 3], [24, 9], [65209011, 8113932]]"
76,7.0,0.4624932431938872,7.69,90.0,"[[60, 2], [284, 2], [41, 21], [8, 2], [18, 3], [3934, 62540679], [5, 1], [73, 9], [24, 9], [53236383, 483874]]"
77,6.0,0.47528938553264527,7.71,91.0,"[[3934, 62540679], [65209011, 8113932], [24, 9], [41, 21], [60, 2], [18, 3], [43, 3], [53236383, 483874], [8, 2], [284, 2]]"
78,7.0,0.448998886412872,7.72,92.0,"[[73, 9], [3934, 62540679], [8, 2], [43, 3], [18, 3], [24, 9], [60, 2], [53236383, 483874], [41, 21], [284, 2]]"
79,7.0,0.44395945760846306,7.73,93.0,"[[3934, 62540679], [41, 21], [43, 3], [284, 2], [73, 9], [5, 1], [53236383, 483874], [18, 3], [24, 9], [8, 2]]"
80,7.0,0.40000000000000097,7.8,94.0,"[[60, 2], [5, 1], [43, 3], [53236383, 483874], [18, 3], [3934, 62540679], [41, 21], [284, 2], [24, 9], [8, 2]]"
81,7.0,0.39230090491865977,7.81,95.0,"[[8, 2], [284, 2], [43, 3], [41, 21], [18, 3], [24, 9], [5, 1], [3934, 62540679], [60, 2], [53236383, 483874]]"
82,7.0,0.3469870314579502,7.86,96.0,"[[284, 2], [18, 3], [73, 9], [5, 1], [43, 3], [60, 2], [53236383, 483874], [41, 21], [3934, 62540679], [24, 9]]"
83,7.0,0.35707142142714343,7.85,97.0,"[[53236383, 483874], [8, 2], [43, 3], [73, 9], [41, 21], [284, 2], [24, 9], [5, 1], [3934, 62540679], [18, 3]]"
84,7.0,0.29999999999999977,7.9,98.0,"[[53236383, 483874], [41, 21], [43, 3], [3934, 62540679], [18, 3], [24, 9], [73, 9], [65209011, 8113932], [60, 2], [8, 2]]"
85,7.0,0.32496153618543866,7.88,99.0,"[[41, 21], [43, 3], [18, 3], [3934, 62540679], [60, 2], [5, 1], [24, 9], [8, 2], [53236383, 483874], [284, 2]]"
86,7.0,0.36660605559646803,7.84,101.0,"[[5, 1], [43, 3], [24, 9], [8, 2], [53236383, 483874], [41, 21], [3934, 62540679], [73, 9], [284, 2], [60, 2]]"
87,7.0,0.35707142142714343,7.85,102.0,"[[18, 3], [8, 2], [53236383, 483874], [284, 2], [5, 1], [24, 9], [73, 9], [41, 21], [3934, 62540679], [43, 3]]"
88,7.0,0.29999999999999977,7.9,103.0,"[[284, 2], [43, 3], [60, 2], [41, 21], [24, 9], [3934, 62540679], [53236383, 483874], [18, 3], [8, 2], [73, 9]]"
89,7.0,0.1399999999999999,7.98,104.0,"[[60, 2], [53236383, 483874], [73, 9], [8, 2], [18, 3], [3934, 62540679], [43, 3], [41, 21], [284, 2], [5, 1]]"
90,7.0,0.1399999999999999,7.98,105.0,"[[41, 21], [53236383, 483874], [5, 1], [24, 9], [73, 9], [3934, 62540679], [18, 3], [8, 2], [284, 2], [60, 2]]"
91,7.0,0.1399999999999999,7.98,106.0,"[[5, 1], [284, 2], [18, 3], [60, 2], [3934, 62540679], [53236383, 483874], [8, 2], [43, 3], [73, 9], [41, 21]]"
92,7.0,0.1399999999999999,7.98,107.0,"[[60, 2], [5, 1], [3934, 62540679], [284, 2], [18, 3], [8, 2], [53236383, 483874], [43, 3], [24, 9], [41, 21]]"
93,8.0,0.0,8.0,108.0,"[[5, 1], [43, 3], [18, 3], [60, 2], [284, 2], [41, 21], [73, 9], [24, 9], [8, 2], [3934, 62540679]]"
94,8.0,0.0,8.0,109.0,"[[5, 1], [60, 2], [43, 3], [41, 21], [73, 9], [284, 2], [18, 3], [24, 9], [3934, 62540679], [8, 2]]"
95,8.0,0.0,8.0,111.0,"[[73, 9], [5, 1], [3934, 62540679], [43, 3], [18, 3], [41, 21], [284, 2], [8, 2], [24, 9], [60, 2]]"
96,8.0,0.0,8.0,112.0,"[[5, 1], [73, 9], [43, 3], [3934, 62540679], [18, 3], [41, 21], [284, 2], [24, 9], [8, 2], [60, 2]]"
97,8.0,0.0,8.0,113.0,"[[5, 1], [284, 2], [18, 3], [60, 2], [8, 2], [3934, 62540679], [24, 9], [73, 9], [41, 21], [43, 3]]"
98,8.0,0.0,8.0,114.0,"[[284, 2], [3934, 62540679], [5, 1], [8, 2], [43, 3], [18, 3], [41, 21], [24, 9], [73, 9], [60, 2]]"
99,8.0,0.0,8.0,115.0,"[[73, 9], [5, 1], [3934, 62540679], [60, 2], [8, 2], [43, 3], [18, 3], [41, 21], [284, 2], [24, 9]]"
100,8.0,0.0,8.0,116.0,"[[8, 2], [73, 9], [41, 21], [60, 2], [5, 1], [43, 3], [18, 3], [284, 2], [24, 9], [3934, 62540679]]"
101,8.0,0.0,8.0,117.0,"[[60, 2], [73, 9], [5, 1], [24, 9], [3934, 62540679], [8, 2], [284, 2], [18, 3], [43, 3], [41, 21]]"
102,8.0,0.0,8.0,118.0,"[[43, 3], [3934, 62540679], [8, 2], [24, 9], [18, 3], [284, 2], [60, 2], [5, 1], [41, 21], [73, 9]]"
103,8.0,0.0,8.0,119.0,"[[3934, 62540679], [41, 21], [73, 9], [60, 2], [24, 9], [8, 2], [18, 3], [43, 3], [284, 2], [5, 1]]"
104,8.0,0.0,8.0,120.0,"[[3934, 62540679], [8, 2], [73, 9], [60, 2], [43, 3], [284, 2], [18, 3], [41, 21], [24, 9], [5, 1]]"
105,8.0,0.0,8.0,121.0,"[[73, 9], [8, 2], [3934, 62540679], [60, 2], [43, 3], [24, 9], [284, 2], [18, 3], [5, 1], [41, 21]]"
106,8.0,0.0,8.0,122.0,"[[3934, 62540679], [284, 2], [43, 3], [41, 21], [24, 9], [5, 1], [73, 9], [60, 2], [18, 3], [8, 2]]"
107,8.0,0.0,8.0,123.0,"[[3934, 62540679], [18, 3], [43, 3], [73, 9], [24, 9], [5, 1], [60, 2], [41, 21], [8, 2], [284, 2]]"
108,8.0,0.0,8.0,124.0,"[[43, 3], [18, 3], [60, 2], [284, 2], [41, 21], [5, 1], [24, 9], [8, 2], [3934, 62540679], [73, 9]]"
109,8.0,0.0,8.0,125.0,"[[41, 21], [3934, 62540679], [8, 2], [60, 2], [24, 9], [18, 3], [284, 2], [43, 3], [5, 1], [73, 9]]"
110,8.0,0.0,8.0,126.0,"[[41, 21], [73, 9], [24, 9], [5, 1], [8, 2], [43, 3], [284, 2], [18, 3], [60, 2], [3934, 62540679]]"
111,8.0,0.0,8.0,127.0,"[[5, 1], [8, 2], [18, 3], [284, 2], [41, 21], [24, 9], [73, 9], [60, 2], [3934, 62540679], [43, 3]]"
112,8.0,0.0,8.0,128.0,"[[284, 2], [5, 1], [73, 9], [41, 21], [18, 3], [3934, 62540679], [60, 2], [8, 2], [24, 9], [43, 3]]"
113,8.0,0.0,8.0,129.0,"[[60, 2], [43, 3], [41, 21], [24, 9], [3934, 62540679], [5, 1], [18, 3], [8, 2], [73, 9], [284, 2]]"
114,8.0,0.0,8.0,130.0,"[[3934, 62540679], [8, 2], [60, 2], [43, 3], [284, 2], [18, 3], [73, 9], [5, 1], [41, 21], [24, 9]]"
115,8.0,0.0,8.0,131.0,"[[24, 9], [5, 1], [60, 2], [18, 3], [41, 21], [284, 2], [73, 9], [3934, 62540679], [43, 3], [8, 2]]"
116,8.0,0.0,8.0,132.0,"[[284, 2], [24, 9], [3934, 62540679], [43, 3], [18, 3], [73, 9], [60, 2], [5, 1], [8, 2], [41, 21]]"
117,8.0,0.0,8.0,133.0,"[[73, 9], [8, 2], [284, 2], [60, 2], [43, 3], [41, 21], [5, 1], [24, 9], [18, 3], [3934, 62540679]]"
118,8.0,0.0,8.0,134.0,"[[73, 9], [18, 3], [24, 9], [41, 21], [5, 1], [8, 2], [60, 2], [284, 2], [3934, 62540679], [43, 3]]"
119,8.0,0.0,8.0,135.0,"[[284, 2], [24, 9], [3934, 62540679], [8, 2], [73, 9], [60, 2], [18, 3], [5, 1], [43, 3], [41, 21]]"
120,8.0,0.0,8.0,136.0,"[[5, 1], [60, 2], [8, 2], [41, 21], [24, 9], [73, 9], [43, 3], [284, 2], [18, 3], [3934, 62540679]]"
121,8.0,0.0,8.0,138.0,"[[3934, 62540679], [5, 1], [43, 3], [284, 2], [8, 2], [41, 21], [60, 2], [24, 9], [73, 9], [18, 3]]"
122,8.0,0.0,8.0,139.0,"[[3934, 62540679], [5, 1], [284, 2], [8, 2], [43, 3], [41, 21], [60, 2], [24, 9], [73, 9], [18, 3]]"
123,8.0,0.0,8.0,141.0,"[[24, 9], [18, 3], [284, 2], [5, 1], [60, 2], [8, 2], [43, 3], [41, 21], [3934, 62540679], [73, 9]]"
124,8.0,0.0,8.0,142.0,"[[8, 2], [24, 9], [18, 3], [43, 3], [3934, 62540679], [73, 9], [284, 2], [5, 1], [60, 2], [41, 21]]"
125,8.0,0.0,8.0,143.0,"[[3934, 62540679], [284, 2], [41, 21], [24, 9], [60, 2], [43, 3], [73, 9], [5, 1], [18, 3], [8, 2]]"
126,8.0,0.0,8.0,145.0,"[[3934, 62540679], [8, 2], [18, 3], [284, 2], [41, 21], [60, 2], [43, 3], [5, 1], [73, 9], [24, 9]]"
127,8.0,0.0,8.0,146.0,"[[24, 9], [18, 3], [43, 3], [284, 2], [60, 2], [41, 21], [3934, 62540679], [73, 9], [5, 1], [8, 2]]"
128,8.0,0.0,8.0,147.0,"[[284, 2], [3934, 62540679], [5, 1], [43, 3], [8, 2], [24, 9], [18, 3], [41, 21], [60, 2], [73, 9]]"
129,8.0,0.0,8.0,148.0,"[[8, 2], [43, 3], [5, 1], [24, 9], [284, 2], [73, 9], [60, 2], [3934, 62540679], [18, 3], [41, 21]]"
130,8.0,0.0,8.0,149.0,"[[18, 3], [8, 2], [284, 2], [60, 2], [5, 1], [73, 9], [43, 3], [3934, 62540679], [41, 21], [24, 9]]"
131,8.0,0.0,8.0,150.0,"[[73, 9], [18, 3], [43, 3], [24, 9], [5, 1], [8, 2], [284, 2], [60, 2], [41, 21], [3934, 62540679]]"
132,8.0,0.0,8.0,151.0,"[[43, 3], [3934, 62540679], [5, 1], [24, 9], [18, 3], [60, 2], [284, 2], [8, 2], [73, 9], [41, 21]]"
133,8.0,0.0,8.0,152.0,"[[3934, 62540679], [43, 3], [8, 2], [284, 2], [73, 9], [5, 1], [24, 9], [60, 2], [18, 3], [41, 21]]"
134,8.0,0.0,8.0,153.0,"[[24, 9], [18, 3], [43, 3], [41, 21], [60, 2], [284, 2], [8, 2], [73, 9], [5, 1], [3934, 62540679]]"
135,8.0,0.0,8.0,154.0,"[[41, 21], [5, 1], [18, 3], [3934, 62540679], [43, 3], [73, 9], [8, 2], [60, 2], [284, 2], [24, 9]]"
136,8.0,0.0,8.0,155.0,"[[24, 9], [18, 3], [8, 2], [3934, 62540679], [60, 2], [73, 9], [5, 1], [43, 3], [41, 21], [284, 2]]"
137,8.0,0.0,8.0,156.0,"[[24, 9], [5, 1], [284, 2], [41, 21], [18, 3], [60, 2], [8, 2], [3934, 62540679], [73, 9], [43, 3]]"
138,8.0,0.0,8.0,157.0,"[[3934, 62540679], [18, 3], [60, 2], [73, 9], [41, 21], [43, 3], [8, 2], [284, 2], [5, 1], [24, 9]]"
139,8.0,0.0,8.0,158.0,"[[60, 2], [18, 3], [3934, 62540679], [73, 9], [43, 3], [24, 9], [5, 1], [8, 2], [41, 21], [284, 2]]"
140,8.0,0.0,8.0,159.0,"[[18, 3], [5, 1], [24, 9], [60, 2], [284, 2], [3934, 62540679], [73, 9], [8, 2], [41, 21], [43, 3]]"
141,8.0,0.0,8.0,160.0,"[[3934, 62540679], [18, 3], [24, 9], [60, 2], [73, 9], [8, 2], [43, 3], [5, 1], [41, 21], [284, 2]]"
142,8.0,0.0,8.0,161.0,"[[18, 3], [43, 3], [41, 21], [73, 9], [3934, 62540679], [24, 9], [8, 2], [284, 2], [5, 1], [60, 2]]"
143,8.0,0.0,8.0,162.0,"[[18, 3], [73, 9], [43, 3], [41, 21], [24, 9], [3934, 62540679], [8, 2], [284, 2], [5, 1], [60, 2]]"
144,8.0,0.0,8.0,163.0,"[[18, 3], [43, 3], [41, 21], [3934, 62540679], [284, 2], [73, 9], [60, 2], [5, 1], [8, 2], [24, 9]]"
145,8.0,0.0,8.0,163.0,"[[3934, 62540679], [284, 2], [73, 9], [5, 1], [60, 2], [24, 9], [8, 2], [41, 21], [18, 3], [43, 3]]"
